date,value,numberOfEntries
"2019-06-14 07:20:00",0.897694,308
"2019-06-14 07:25:00",0.018189,417
"2019-06-14 07:30:00",0.018346,579
"2019-06-14 07:35:00",0.17107,901
"2019-06-14 07:40:00",0.730521,1922
"2019-06-14 07:45:00",0.609165,1385
"2019-06-14 07:50:00",1.11833,3217
"2019-06-14 07:55:00",0.110805,9947
"2019-06-14 08:00:00",0.100614,9918
"2019-06-14 08:05:00",0.130769,5040
"2019-06-14 08:10:00",0.0257627,1893
"2019-06-14 08:15:00",0.374049,5590
"2019-06-14 08:20:00",0.77525,9919
"2019-06-14 08:25:00",1.83985,9926
"2019-06-14 08:30:00",1.93471,9933
"2019-06-14 08:35:00",8.92985,9934
"2019-06-14 08:40:00",9.0147,9935
"2019-06-14 08:45:00",9.19243,9936
"2019-06-14 08:50:00",9.22856,9936
"2019-06-14 08:55:00",8.63603,9938
"2019-06-14 09:00:00",8.64655,9934
"2019-06-14 09:05:00",8.85304,9939
"2019-06-14 09:10:00",7.50713,9928
"2019-06-14 09:15:00",8.2837,9930
"2019-06-14 09:20:00",8.44826,9929
"2019-06-14 09:25:00",8.43021,9938
"2019-06-14 09:30:00",8.99302,9942
"2019-06-14 09:35:00",1.99566,9946
"2019-06-14 09:40:00",0.242765,9947
"2019-06-14 09:45:00",0.864186,9938
"2019-06-14 09:50:00",1.68371,9924
"2019-06-14 09:55:00",0.587966,9922
"2019-06-14 10:00:00",0.260786,9963
"2019-06-14 10:05:00",0.349101,9931
"2019-06-14 10:10:00",0.114882,8978
"2019-06-14 10:15:00",0.119311,7360
"2019-06-14 10:20:00",0.309751,5494
"2019-06-14 10:25:00",0.027787,3255
"2019-06-14 10:30:00",0.0215196,4280
"2019-06-14 10:35:00",0.0230185,4095
"2019-06-14 10:40:00",0.020473,1569
"2019-06-14 10:45:00",0.0200042,752
"2019-06-14 10:50:00",0.0221412,1275
"2019-06-14 10:55:00",0.019616,1592
"2019-06-14 11:00:00",0.0216649,840
"2019-06-14 11:05:00",0.0202058,431
"2019-06-14 11:10:00",0.31329,6992
"2019-06-14 11:15:00",0.288346,9664
"2019-06-14 11:20:00",0.2028,8801
"2019-06-14 11:25:00",0.397937,8384
"2019-06-14 11:30:00",0.0163735,10156
"2019-06-14 11:35:00",0.0168305,9956
"2019-06-14 11:40:00",0.133103,9126
"2019-06-14 11:40:00",0.117639,3
"2019-06-14 11:45:00",0.301454,6849
"2019-06-14 11:50:00",0.12261,9911
"2019-06-14 11:55:00",0.019459,9933
"2019-06-14 12:00:00",0.0204374,9931
"2019-06-14 12:05:00",0.02151,9938
"2019-06-14 12:10:00",0.0818441,9927
"2019-06-14 12:15:00",0.0282258,9936
"2019-06-14 12:20:00",0.151361,9932
"2019-06-14 12:25:00",0.0227786,9935
"2019-06-14 12:30:00",0.0248521,9933
"2019-06-14 12:35:00",0.157478,9068
"2019-06-14 12:40:00",0.161177,3
"2019-06-14 12:40:00",0.0306926,6711
"2019-06-14 12:45:00",0.0712608,6583
"2019-06-14 12:50:00",0.03562,7339
"2019-06-14 12:55:00",0.0237589,4845
"2019-06-14 13:00:00",0.029237,3307
"2019-06-14 13:05:00",0.0578772,4788
"2019-06-14 13:10:00",0.0204801,3885
"2019-06-14 13:15:00",0.038154,4899
"2019-06-14 13:20:00",0.0220066,3681
"2019-06-14 13:25:00",0.0289609,5320
"2019-06-14 13:30:00",0.0318844,3637
"2019-06-14 13:35:00",0.0420946,4883
"2019-06-14 13:40:00",0.0292443,5219
"2019-06-14 13:45:00",0.0303451,5128
"2019-06-14 13:50:00",0.0269853,3779
"2019-06-14 13:55:00",0.301855,6611
"2019-06-14 14:00:00",0.0455179,4096
"2019-06-14 14:05:00",0.0391848,5493
"2019-06-14 14:10:00",0.0360261,4373
"2019-06-14 14:15:00",0.0280114,4891
"2019-06-14 14:20:00",0.0253924,4408
"2019-06-14 14:25:00",0.0261807,5257
"2019-06-14 14:30:00",0.162025,8309
"2019-06-14 14:35:00",0.20458,8898
"2019-06-14 14:40:00",0.0886344,5040
"2019-06-14 14:45:00",0.0274872,6856
"2019-06-14 14:50:00",0.241381,7329
"2019-06-14 14:55:00",0.037825,4835
"2019-06-14 15:00:00",0.52641,8789
"2019-06-14 15:05:00",0.159697,5671
"2019-06-14 15:10:00",0.0274232,2311
"2019-06-14 15:15:00",0.157147,2228
"2019-06-14 15:20:00",0.0121957,962
"2019-06-14 15:25:00",1.02601,6426
"2019-06-14 15:30:00",1.61375,2143
"2019-06-14 15:30:00",1.31994,4
"2019-06-14 15:35:00",0.585121,1910
"2019-06-14 15:40:00",0.396193,3385
"2019-06-14 15:45:00",0.0404871,4
"2019-06-14 15:45:00",0.0435467,892
"2019-06-14 15:50:00",0.0322243,148
"2019-06-14 15:55:00",0.335037,2573
"2019-06-14 16:00:00",0.186597,982
"2019-06-14 16:05:00",0.0183321,525
"2019-06-14 16:10:00",0.340313,3372
"2019-06-14 16:15:00",0.316027,10822
"2019-06-14 16:20:00",0.165785,11961
"2019-06-14 16:25:00",0.0436653,14110
"2019-06-14 16:30:00",0.176325,9899
"2019-06-14 16:35:00",0.0414458,9933
"2019-06-14 16:40:00",0.0406504,9940
"2019-06-14 16:45:00",0.115585,9940
"2019-06-14 16:50:00",0.0391883,9939
"2019-06-14 16:55:00",0.142723,9943
"2019-06-14 17:00:00",0.0478857,9950
"2019-06-14 17:05:00",0.0285442,9940
"2019-06-14 17:10:00",0.0296825,9926
"2019-06-14 17:15:00",0.120067,9933
"2019-06-14 17:20:00",1.01462,8704
"2019-06-14 17:25:00",2.92713,1767
"2019-06-14 17:30:00",0.463342,5981
"2019-06-14 17:35:00",0.0189996,1252
"2019-06-14 17:40:00",0.0227532,1331
"2019-06-14 17:50:00",0.0254735,296
"2019-06-14 17:55:00",0.0239913,502
"2019-06-14 18:00:00",0.0239532,384
"2019-06-14 18:05:00",0.430092,1776
"2019-06-14 18:10:00",0.331253,2436
"2019-06-14 18:15:00",0.0212509,468
"2019-06-14 18:20:00",0.169397,1862
"2019-06-14 18:25:00",3.98447,1090
"2019-06-14 18:30:00",2.3381,3057
"2019-06-14 18:35:00",1.60075,1003
"2019-06-14 18:40:00",1.01566,3253
"2019-06-14 18:45:00",0.306392,3441
"2019-06-14 18:50:00",0.136917,3248
"2019-06-14 18:55:00",0.118162,3455
"2019-06-14 19:00:00",0.613638,2405
"2019-06-14 19:05:00",1.55016,14062
"2019-06-14 19:10:00",1.8598,14351
"2019-06-14 19:15:00",1.79671,14340
"2019-06-14 19:20:00",1.44741,14518
"2019-06-14 19:25:00",0.718842,14633
"2019-06-14 19:30:00",0.839162,14750
"2019-06-14 19:35:00",0.602831,14552
"2019-06-14 19:40:00",0.398851,14766
"2019-06-14 19:45:00",0.584379,14801
"2019-06-14 19:50:00",0.442921,14653
"2019-06-14 19:55:00",0.275407,14459
"2019-06-14 20:00:00",0.246906,14450
"2019-06-14 20:05:00",0.439725,14155
"2019-06-14 20:10:00",0.335939,14815
"2019-06-14 20:15:00",0.512265,7582
"2019-06-14 20:20:00",1.64931,2037
"2019-06-14 20:25:00",0.613715,6973
"2019-06-14 20:30:00",0.667572,3412
"2019-06-14 20:35:00",1.22577,3668
"2019-06-14 20:40:00",1.07873,3672
"2019-06-14 20:45:00",0.945233,3411
"2019-06-14 20:50:00",0.671557,1595
"2019-06-14 20:55:00",0.267646,1169
"2019-06-14 21:00:00",0.217564,3000
"2019-06-14 21:00:00",0.285167,4
"2019-06-14 21:05:00",0.312822,1676
"2019-06-14 21:05:00",0.36791,4
"2019-06-14 21:10:00",1.10672,3827
"2019-06-14 21:15:00",0.544397,632
"2019-06-14 21:20:00",0.353653,3158
"2019-06-14 21:25:00",0.269979,768
"2019-06-14 21:30:00",0.417268,11842
"2019-06-14 21:35:00",0.474832,7420
"2019-06-14 21:40:00",0.488568,5091
"2019-06-14 21:45:00",0.480864,4046
"2019-06-14 21:50:00",0.476216,4118
"2019-06-14 21:55:00",0.713149,3607
"2019-06-14 22:00:00",0.948058,2760
"2019-06-14 22:05:00",0.39725,3410
"2019-06-14 22:10:00",0.812699,4655
"2019-06-14 22:20:00",0.548155,26
"2019-06-14 22:25:00",1.27748,354
"2019-06-14 22:30:00",1.28998,35
"2019-06-14 22:35:00",0.785174,375
"2019-06-14 22:40:00",0.575254,353
"2019-06-14 22:45:00",1.49165,150
"2019-06-14 22:55:00",0.157542,931
"2019-06-14 23:00:00",1.39912,48
"2019-06-14 23:05:00",0.84805,1694
"2019-06-14 23:10:00",0.83396,3082
"2019-06-14 23:15:00",0.988295,1879
"2019-06-14 23:20:00",0.832273,3392
"2019-06-14 23:25:00",1.94978,262
"2019-06-14 23:30:00",0.991195,191
"2019-06-14 23:35:00",0.103042,52
"2019-06-14 23:40:00",0.929392,2843
"2019-06-14 23:45:00",1.21396,644
"2019-06-14 23:50:00",0.676116,89
"2019-06-14 23:55:00",0.552112,1447
"2019-06-15 00:00:00",0.217456,301
"2019-06-15 00:05:00",0.147087,1020
"2019-06-15 00:10:00",0.116523,743
"2019-06-15 00:15:00",0.213893,2180
"2019-06-15 00:20:00",0.115285,2739
"2019-06-15 00:25:00",0.226994,1865
"2019-06-15 00:30:00",1.81222,2805
"2019-06-15 00:35:00",3.9252,872
"2019-06-15 00:40:00",1.81544,3045
"2019-06-15 00:45:00",0.312121,6592
"2019-06-15 00:50:00",0.0332878,9569
"2019-06-15 00:55:00",0.0162461,9562
"2019-06-15 01:00:00",0.0491328,9566
"2019-06-15 01:05:00",0.0332716,9564
"2019-06-15 01:10:00",0.0137616,9568
"2019-06-15 01:15:00",0.0236777,9568
"2019-06-15 01:20:00",0.0589535,9872
"2019-06-15 01:25:00",0.0512856,9945
"2019-06-15 01:30:00",0.120968,9937
"2019-06-15 01:35:00",0.0243401,9937
"2019-06-15 01:40:00",0.0202161,9923
"2019-06-15 01:45:00",0.0215522,9917
"2019-06-15 01:50:00",0.0212621,9900
"2019-06-15 01:55:00",0.165656,9829
"2019-06-15 02:00:00",0.0173855,9839
"2019-06-15 02:05:00",0.0203678,9734
"2019-06-15 02:10:00",0.0212645,9563
"2019-06-15 02:15:00",0.105454,9685
"2019-06-15 02:20:00",0.022666,9572
"2019-06-15 02:25:00",0.0219869,9572
"2019-06-15 02:30:00",0.0205216,9565
"2019-06-15 02:35:00",0.0201175,9574
"2019-06-15 02:40:00",0.0198019,9574
"2019-06-15 02:45:00",0.0206946,9564
"2019-06-15 02:50:00",0.0189889,9561
"2019-06-15 02:55:00",0.0216259,9562
"2019-06-15 03:00:00",0.0248873,9561
"2019-06-15 03:05:00",0.173141,5168
"2019-06-15 03:10:00",0.164221,3891
"2019-06-15 03:15:00",0.852219,4104
"2019-06-15 03:20:00",0.361809,9168
"2019-06-15 03:25:00",0.262495,9597
"2019-06-15 03:30:00",0.100875,9670
"2019-06-15 03:35:00",0.0715219,9592
"2019-06-15 03:40:00",0.187694,7454
"2019-06-15 03:45:00",0.179284,2608
"2019-06-15 03:50:00",0.0190391,1161
"2019-06-15 03:55:00",0.0188586,1288
"2019-06-15 04:00:00",0.0154115,777
"2019-06-15 04:05:00",0.0160816,1034
"2019-06-15 04:10:00",0.0183873,770
"2019-06-15 04:15:00",0.0157245,436
"2019-06-15 04:20:00",0.0172918,1278
"2019-06-15 04:25:00",0.0154848,386
"2019-06-15 04:30:00",0.0158635,829
"2019-06-15 04:35:00",0.0152231,884
"2019-06-15 04:40:00",0.015783,1907
"2019-06-15 04:45:00",0.015746,2978
"2019-06-15 04:50:00",0.016359,1554
"2019-06-15 04:55:00",0.0166892,1344
"2019-06-15 05:00:00",0.0162829,743
"2019-06-15 05:05:00",0.0165861,1616
"2019-06-15 05:10:00",0.0160666,624
"2019-06-15 05:15:00",0.0162887,999
"2019-06-15 05:20:00",0.015402,598
"2019-06-15 05:25:00",0.0163561,965
"2019-06-15 05:30:00",0.0159069,964
"2019-06-15 05:35:00",0.0174342,664
"2019-06-15 05:40:00",0.0170164,1216
"2019-06-15 05:45:00",0.0161529,757
"2019-06-15 05:50:00",0.0168217,1620
"2019-06-15 05:55:00",0.0163401,716
"2019-06-15 06:00:00",0.0161762,1223
"2019-06-15 06:05:00",0.0176792,654
"2019-06-15 06:10:00",0.0167406,2162
"2019-06-15 06:15:00",0.0169155,1258
"2019-06-15 06:20:00",0.0159526,1114
"2019-06-15 06:25:00",0.0166458,987
"2019-06-15 06:30:00",0.0163666,1029
"2019-06-15 06:35:00",0.0165221,1388
"2019-06-15 06:40:00",0.016232,905
"2019-06-15 06:45:00",0.0170893,2178
"2019-06-15 06:50:00",0.0166917,1208
"2019-06-15 06:55:00",0.016575,1168
"2019-06-15 07:00:00",0.0170074,1120
"2019-06-15 07:05:00",0.0178191,497
"2019-06-15 07:10:00",0.0175464,928
"2019-06-15 07:15:00",0.0167926,719
"2019-06-15 07:20:00",0.0173039,1666
"2019-06-15 07:25:00",0.0175017,714
"2019-06-15 07:30:00",0.0162487,1053
"2019-06-15 07:35:00",0.0175817,626
"2019-06-15 07:40:00",0.0168163,2346
"2019-06-15 07:45:00",0.0167016,1428
"2019-06-15 07:50:00",0.017697,697
"2019-06-15 07:55:00",0.0159498,1121
"2019-06-15 08:00:00",0.0169808,874
"2019-06-15 08:05:00",0.0166523,958
"2019-06-15 08:10:00",0.0172242,1143
"2019-06-15 08:15:00",0.0163432,861
"2019-06-15 08:20:00",0.0161455,648
"2019-06-15 08:25:00",0.0167355,1173
"2019-06-15 08:30:00",0.0172291,777
"2019-06-15 08:35:00",0.0168881,1009
"2019-06-15 08:40:00",0.0166578,802
"2019-06-15 08:45:00",0.017793,1106
"2019-06-15 08:50:00",0.0172791,1642
"2019-06-15 08:55:00",0.01694,1033
"2019-06-15 09:00:00",0.0164716,948
"2019-06-15 09:05:00",0.0159198,715
"2019-06-15 09:10:00",0.016716,1261
"2019-06-15 09:15:00",0.0162813,1078
"2019-06-15 09:20:00",0.0930838,1765
"2019-06-15 09:25:00",0.0208286,830
"2019-06-15 09:30:00",0.020948,1952
"2019-06-15 09:35:00",0.0202755,1298
"2019-06-15 09:40:00",0.0199618,1998
"2019-06-15 09:45:00",0.0206058,609
"2019-06-15 09:50:00",0.160453,1962
"2019-06-15 09:55:00",0.23429,6905
"2019-06-15 10:00:00",0.084416,2308
"2019-06-15 10:05:00",0.0203454,470
"2019-06-15 10:10:00",0.139594,1644
"2019-06-15 10:15:00",0.0193564,1038
"2019-06-15 10:20:00",0.198724,1574
"2019-06-15 10:25:00",0.0248157,763
"2019-06-15 10:30:00",0.101163,1717
"2019-06-15 10:35:00",0.0264222,998
"2019-06-15 10:40:00",0.153818,1530
"2019-06-15 10:45:00",0.0108793,674
"2019-06-15 10:50:00",0.250972,6096
"2019-06-15 10:55:00",0.237196,9862
"2019-06-15 11:00:00",0.0834726,9966
"2019-06-15 11:05:00",0.0663079,9961
"2019-06-15 11:10:00",1.22648,5471
"2019-06-15 11:15:00",3.32858,585
"2019-06-15 11:20:00",0.719678,2085
"2019-06-15 11:25:00",0.237162,90
"2019-06-15 11:30:00",2.1256,1282
"2019-06-15 11:35:00",3.21983,1048
"2019-06-15 11:40:00",0.247485,8709
"2019-06-15 11:45:00",0.0189123,9943
"2019-06-15 11:50:00",0.0305221,9947
"2019-06-15 11:55:00",0.0199335,9943
"2019-06-15 12:00:00",0.373556,10041
"2019-06-15 12:05:00",3.90005,2795
"2019-06-15 12:10:00",4.65563,1430
"2019-06-15 12:15:00",8.52348,372
"2019-06-15 12:20:00",0.0290407,2567
"2019-06-15 12:25:00",0.0134775,954
"2019-06-15 12:30:00",0.0184391,1284
"2019-06-15 12:35:00",0.0130389,53
"2019-06-15 12:40:00",0.0233218,503
"2019-06-15 12:45:00",0.0180131,557
"2019-06-15 12:50:00",0.0163007,659
"2019-06-15 12:55:00",0.0866947,1561
"2019-06-15 13:00:00",0.0169521,131
"2019-06-15 13:05:00",0.511325,2267
"2019-06-15 13:10:00",0.513128,9952
"2019-06-15 13:15:00",0.289664,8689
"2019-06-15 13:20:00",0.423953,9506
"2019-06-15 13:25:00",0.172944,9201
"2019-06-15 13:30:00",0.021045,2268
"2019-06-15 13:35:00",0.0360886,3134
"2019-06-15 13:40:00",0.0267268,1644
"2019-06-15 13:45:00",0.0525755,3268
"2019-06-15 13:50:00",0.0406277,964
"2019-06-15 13:55:00",0.0361571,2560
"2019-06-15 14:00:00",0.0358328,4184
"2019-06-15 14:05:00",0.0357143,2793
"2019-06-15 14:10:00",0.0260896,611
"2019-06-15 14:20:00",0.0349589,3864
"2019-06-15 14:25:00",0.0231472,4595
"2019-06-15 14:30:00",0.0329397,3913
"2019-06-15 14:35:00",0.0327201,3596
"2019-06-15 14:40:00",0.0172736,56
"2019-06-15 14:45:00",0.613536,8762
"2019-06-15 14:50:00",0.42858,9554
"2019-06-15 14:55:00",0.181897,8757
"2019-06-15 15:00:00",0.0986614,9642
"2019-06-15 15:05:00",0.0199507,5605
"2019-06-15 15:10:00",0.022263,2114
"2019-06-15 15:15:00",0.0203492,1350
"2019-06-15 15:20:00",0.018315,768
"2019-06-15 15:25:00",0.0231947,3502
"2019-06-15 15:30:00",0.0165416,35
"2019-06-15 15:35:00",0.0218294,6538
"2019-06-15 15:40:00",0.0140126,3347
"2019-06-15 15:45:00",0.0171708,1633
"2019-06-15 15:50:00",0.0196146,882
"2019-06-15 15:55:00",0.0203848,3775
"2019-06-15 16:05:00",0.0167716,1341
"2019-06-15 16:10:00",0.0188035,3905
"2019-06-15 16:15:00",0.0168218,297
"2019-06-15 16:20:00",0.0220639,2605
"2019-06-15 16:25:00",0.271823,6164
"2019-06-15 16:30:00",0.596577,2207
"2019-06-15 16:35:00",0.112492,9586
"2019-06-15 16:40:00",0.0240756,6020
"2019-06-15 16:45:00",0.0287705,2078
"2019-06-15 16:50:00",0.0281794,758
"2019-06-15 16:55:00",0.0341902,1726
"2019-06-15 17:00:00",0.0192334,1134
"2019-06-15 17:05:00",0.0183182,175
"2019-06-15 17:10:00",0.0168775,984
"2019-06-15 17:15:00",0.0262457,3224
"2019-06-15 17:20:00",0.0196871,710
"2019-06-15 17:25:00",0.0169459,904
"2019-06-15 17:30:00",0.0310037,2760
"2019-06-15 17:35:00",1.91714,4995
"2019-06-15 17:40:00",4.57472,6913
"2019-06-15 17:45:00",3.17953,6753
"2019-06-15 17:50:00",2.38106,6136
"2019-06-15 17:55:00",0.353354,9678
"2019-06-15 18:00:00",0.216593,5162
"2019-06-15 18:05:00",0.355369,1802
"2019-06-15 18:10:00",0.25216,3139
"2019-06-15 18:15:00",0.306625,3306
"2019-06-15 18:20:00",0.412072,3254
"2019-06-15 18:25:00",0.165186,4518
"2019-06-15 18:30:00",0.157447,1227
"2019-06-15 18:35:00",0.0625606,1761
"2019-06-15 18:40:00",0.0170039,1691
"2019-06-15 18:45:00",6.04561,3544
"2019-06-15 18:50:00",1.13523,8282
"2019-06-15 18:55:00",0.387974,9874
"2019-06-15 19:00:00",2.03442,8260
"2019-06-15 19:05:00",0.460459,3745
"2019-06-15 19:10:00",0.558844,4
"2019-06-15 19:10:00",0.622018,3223
"2019-06-15 19:15:00",0.663347,1294
"2019-06-15 19:20:00",0.661045,4514
"2019-06-15 19:25:00",1.74182,3777
"2019-06-15 19:30:00",2.19359,1850
"2019-06-15 19:35:00",1.65429,891
"2019-06-15 19:35:00",0.346728,6
"2019-06-15 19:40:00",0.416656,4971
"2019-06-15 19:45:00",0.0192979,9936
"2019-06-15 19:50:00",0.0214442,9941
"2019-06-15 19:55:00",0.0206316,9936
"2019-06-15 20:00:00",0.0218015,9938
"2019-06-15 20:05:00",0.0292258,9944
"2019-06-15 20:10:00",0.0233385,9942
"2019-06-15 20:15:00",0.0199532,9957
"2019-06-15 20:20:00",0.0228099,9960
"2019-06-15 20:25:00",0.0178594,9961
"2019-06-15 20:30:00",0.0178965,9960
"2019-06-15 20:35:00",0.01617,9960
"2019-06-15 20:40:00",0.0164534,9949
"2019-06-15 20:45:00",0.0174723,9934
"2019-06-15 20:50:00",0.0175756,9939
"2019-06-15 20:55:00",0.396153,8042
"2019-06-15 21:00:00",1.69562,1605
"2019-06-15 21:05:00",2.8014,3
"2019-06-15 21:05:00",1.60489,2555
"2019-06-15 21:10:00",0.415303,1176
"2019-06-15 21:15:00",0.496884,190
"2019-06-15 21:20:00",0.0450579,445
"2019-06-15 21:25:00",0.264101,437
"2019-06-15 21:30:00",0.563731,11783
"2019-06-15 21:35:00",0.889892,10411
"2019-06-15 21:40:00",1.83431,1370
"2019-06-15 21:45:00",1.91199,1943
"2019-06-15 21:50:00",1.63774,1609
"2019-06-15 21:55:00",2.46352,802
"2019-06-15 22:00:00",0.188102,1030
"2019-06-15 22:05:00",0.403574,251
"2019-06-15 22:10:00",0.102737,691
"2019-06-15 22:15:00",2.84241,31
"2019-06-15 22:20:00",1.96716,202
"2019-06-15 22:25:00",1.96168,5360
"2019-06-15 22:30:00",2.59524,933
"2019-06-15 22:35:00",2.32819,57
"2019-06-15 22:40:00",2.56111,3085
"2019-06-15 22:45:00",1.64341,1139
"2019-06-15 22:50:00",2.4086,1157
"2019-06-15 22:55:00",0.839411,4270
"2019-06-15 23:00:00",1.34994,9741
"2019-06-15 23:05:00",1.8809,6188
"2019-06-15 23:10:00",2.55492,1576
"2019-06-15 23:15:00",1.2266,2249
"2019-06-15 23:20:00",0.015067,2730
"2019-06-15 23:25:00",0.015988,2016
"2019-06-15 23:30:00",0.0180928,1453
"2019-06-15 23:35:00",0.0758412,1693
"2019-06-15 23:40:00",0.368308,6378
"2019-06-15 23:45:00",0.0183101,3354
"2019-06-15 23:50:00",0.0170336,3893
"2019-06-15 23:55:00",0.0166104,1669
"2019-06-16 00:00:00",0.0167957,1356
"2019-06-16 00:05:00",0.016472,2771
"2019-06-16 00:10:00",0.0172123,1050
"2019-06-16 00:15:00",0.0170583,2021
"2019-06-16 00:20:00",0.0175212,2749
"2019-06-16 00:25:00",0.0169095,1258
"2019-06-16 00:30:00",0.0173685,1153
"2019-06-16 00:35:00",0.0172698,2284
"2019-06-16 00:40:00",0.0175236,1541
"2019-06-16 00:45:00",0.0184232,2381
"2019-06-16 00:50:00",0.0173512,3762
"2019-06-16 00:55:00",0.0181206,2080
"2019-06-16 01:00:00",0.0182034,1142
"2019-06-16 01:05:00",0.0177397,1689
"2019-06-16 01:10:00",0.0183376,1272
"2019-06-16 01:15:00",0.0183577,1600
"2019-06-16 01:20:00",0.017,1069
"2019-06-16 01:25:00",0.0183999,2016
